İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Ben Gannon-Doak,1154861,Premier League 25/26,Premier League,Bournemouth,6.44,5,0,1,0,1,0.0870215,20,27,74.074074074074,1,19,9,1,0,0.0,2,1,0,0,0,0,0.0,1,0,3,25.0,1,50.0,67,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,17,0,0,0,46,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,5,2,0,1,0,0.0,0,2,25,0,0.0863,1,0,5,0.0
Alex Tóth,1476524,Premier League 25/26,Premier League,Bournemouth,6.45,4,0,0,0,0,0.248925,20,24,83.333333333333,6,14,6,3,0,0.0,1,1,1,0,0,0,0.0,1,0,3,33.333333333333,0,0.0,97,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,13,1,1,1,41,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,3,3,0,1,0,0.0,0,7,17,0,0.0565,5,0,4,0.0
Tyler Adams,800419,Premier League 25/26,Premier League,Bournemouth,6.8529411764706,17,2,0,0,1,0.37567296,712,818,87.041564792176,341,371,154,3,5,45.454545454545,40,28,7,0,0,0,0.0,8,6,54,48.648648648649,18,47.368421052632,1420,25.0,0,0,0,0,0,0,24,43.636363636364,32,0,1,8,142,5,19,9,1050,12,28,0,0,16,1,1,0,0,4,0,0,0,0,0,0,18,0.0,3,11,1,55,24,18,45.0,0,376,442,0,0.5319,76,7,18,0.0
Tyler Adams,800419,Premier League 24/25,Premier League,Bournemouth,6.85,28,0,1,2,3,0.76231341,897,1056,84.943181818182,441,457,173,18,4,28.571428571429,83,32,7,0,0,1,33.333333333333,9,2,108,52.682926829268,31,63.265306122449,1965,0.0,0,0,0,1,0,0,19,29.6875,37,0,0,12,217,10,37,17,1393,21,45,0,0,33,0,7,0,0,4,0,0,0,0,0,0,21,0.0,18,14,3,64,30,50,60.240963855422,0,498,561,1,1.5928,114,0,28,0.0
Tyler Adams,800419,Premier League 23/24,Premier League,Bournemouth,6.9,3,0,0,0,0,0.02526641,58,69,84.057971014493,27,31,16,1,2,100.0,4,4,0,0,0,0,0.0,0,0,9,90.0,2,40.0,118,0.0,0,0,0,0,0,0,4,44.444444444444,2,0,0,0,15,0,5,2,96,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,1,9,3,3,75.0,0,30,40,0,0.0,7,0,3,0.0
Alex Scott,1104986,Premier League 25/26,Premier League,Bournemouth,6.9733333333333,30,2,3,2,1,1.73724175,932,1110,83.963963963964,447,485,217,21,26,56.521739130435,49,32,3,0,0,8,12.307692307692,39,10,126,57.798165137615,31,56.363636363636,2320,5.1282051282051,0,0,0,1,1,0,41,39.423076923077,68,0,1,19,312,11,85,36,1612,52,35,1,0,19,1,14,1,0,5,0,0,0,0,0,0,28,0.0,20,46,65,104,36,31,63.265306122449,0,484,626,1,3.3119,149,11,31,0.0
Alex Scott,1104986,Premier League 24/25,Premier League,Bournemouth,6.8052631578947,19,0,1,0,0,1.0146493,283,332,85.240963855422,104,181,108,12,6,31.578947368421,27,10,3,0,0,2,28.571428571429,15,7,59,49.166666666667,7,50.0,751,0.0,0,0,0,0,1,0,15,65.217391304348,11,0,0,8,102,9,21,14,523,26,17,0,0,23,0,4,0,0,0,0,0,0,0,0,0,8,0.0,12,19,7,23,8,14,51.851851851852,0,117,222,0,0.754,52,0,20,0.0
Alex Scott,1104986,Premier League 23/24,Premier League,Bournemouth,6.8,23,1,4,0,1,1.06031568,350,432,81.018518518519,144,213,113,22,13,39.393939393939,24,12,3,0,0,7,19.444444444444,15,4,59,46.825396825397,17,43.589743589744,1017,6.6666666666667,0,0,0,0,2,0,15,51.724137931034,17,1,1,11,163,10,21,12,670,25,20,0,0,16,1,5,0,0,1,0,0,0,0,0,0,11,0.0,22,33,36,29,25,15,62.5,0,168,300,0,0.7206,63,4,23,0.0
Marcus Tavernier,895576,Premier League 25/26,Premier League,Bournemouth,6.7185185185185,27,5,5,7,4,3.21575082,731,879,83.16268486917,207,524,334,38,25,37.313432835821,32,14,4,0,0,13,15.116279069767,58,19,86,43.434343434343,20,40.0,2126,8.6206896551724,2,2,0,0,6,1,25,39.68253968254,34,0,0,33,363,18,37,16,1396,29,25,4,0,14,4,16,1,0,4,0,0,0,0,0,0,24,16.666666666667,37,67,86,63,39,18,56.25,0,236,643,0,7.1836,115,4,27,0.0
Marcus Tavernier,895576,Premier League 24/25,Premier League,Bournemouth,7.051724137931,29,3,9,6,5,3.64577853,636,792,80.30303030303,154,509,323,43,28,47.457627118644,43,5,6,0,0,27,25.0,57,17,99,43.612334801762,26,44.067796610169,1938,5.2631578947368,0,0,0,0,4,0,30,62.5,9,0,0,47,373,22,44,25,1302,28,34,4,0,17,4,17,0,0,0,0,0,0,0,0,0,20,0.0,43,59,108,48,29,24,55.813953488372,0,187,713,0,5.4824,119,0,29,0.0
