İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Jarrad Branthwaite,979563,Premier League 24/25,Premier League,Everton,7.02,30,0,2,2,1,0.60351953,981,1184,82.85472972973,625,356,120,3,3,60.0,36,27,4,0,0,0,0.0,10,3,56,69.135802469136,62,59.047619047619,2525,0.0,0,0,0,0,0,0,85,45.212765957447,188,2,2,4,228,2,105,53,1558,18,12,0,0,8,1,3,0,0,8,0,0,0,0,0,0,28,0.0,3,5,5,188,28,20,55.555555555556,0,675,514,0,1.2016,93,0,30,0.0
Jarrad Branthwaite,979563,Premier League 23/24,Premier League,Everton,7.0657142857143,35,3,1,1,0,1.28576511,1098,1371,80.087527352298,755,344,76,4,5,71.428571428571,66,50,8,0,0,1,100.0,14,4,89,67.424242424242,95,67.857142857143,3117,21.428571428571,0,0,1,1,0,0,73,40.10989010989,157,0,2,2,305,2,100,40,1827,19,25,0,0,17,5,3,0,0,12,0,0,0,0,0,0,35,0.0,4,7,1,182,44,32,48.484848484848,0,866,506,0,1.7396,181,36,35,0.0
James Tarkowski,145188,Premier League 25/26,Premier League,Everton,7.1833333333333,30,1,1,4,1,1.27448334,1020,1268,80.441640378549,668,352,123,15,4,57.142857142857,39,27,5,0,0,2,28.571428571429,15,7,70,66.037735849057,125,71.022727272727,2700,6.6666666666667,0,0,0,1,0,0,82,40.796019900498,204,1,6,1,275,3,147,59,1715,30,23,0,0,12,2,4,1,0,11,0,0,0,0,0,0,30,0.0,14,7,7,201,33,23,58.974358974359,0,722,546,3,2.297,71,41,30,0.0
James Tarkowski,145188,Premier League 24/25,Premier League,Everton,7.3,33,1,5,2,1,2.35071364,1042,1277,81.59749412686,733,309,133,16,5,71.428571428571,64,41,6,0,0,0,0.0,15,4,96,62.745098039216,103,74.63768115942,2924,6.6666666666667,0,0,0,1,0,0,128,54.468085106383,209,1,3,7,267,4,144,77,1771,28,35,2,0,15,2,4,0,0,10,0,0,0,0,0,0,33,0.0,16,7,1,235,38,40,62.5,0,784,494,5,1.3149,98,0,33,0.0
James Tarkowski,145188,Premier League 23/24,Premier League,Everton,7.3157894736842,38,1,5,4,1,2.7243179,1186,1525,77.770491803279,745,444,187,23,16,80.0,61,56,11,0,0,3,50.0,25,5,97,53.296703296703,145,70.048309178744,3419,4.0,0,0,0,1,0,0,159,53.355704697987,186,1,1,16,391,6,209,102,2097,25,45,1,0,21,1,5,1,0,13,0,0,0,0,0,0,38,0.0,22,20,6,298,51,42,68.852459016393,0,818,713,6,2.6222,186,56,38,0.0
Jake O'Brien,998253,Premier League 25/26,Premier League,Everton,6.7733333333333,30,0,0,0,1,0.82524926,686,926,74.082073434125,368,318,147,13,5,29.411764705882,49,11,2,1,1,12,28.571428571429,9,3,64,57.657657657658,91,66.423357664234,2556,0.0,0,0,0,1,0,0,36,31.034482758621,122,0,2,17,402,4,51,18,1531,11,15,1,0,4,3,3,0,0,9,0,0,0,0,0,0,28,0.0,13,17,42,116,33,29,59.183673469388,0,452,474,1,0.864,97,14,30,0.0
Jake O'Brien,998253,Premier League 24/25,Premier League,Everton,6.925,20,2,1,1,0,0.32262265,492,605,81.322314049587,285,213,84,6,4,44.444444444444,26,4,5,0,0,6,33.333333333333,6,3,34,53.125,42,57.534246575342,1574,33.333333333333,0,0,0,0,0,0,34,47.222222222222,89,0,0,5,164,4,39,16,916,5,13,0,0,8,3,2,0,0,5,0,0,0,0,0,0,17,0.0,6,9,18,72,17,17,65.384615384615,0,322,301,1,0.7801,52,0,20,0.0
Michael Keane,110846,Premier League 25/26,Premier League,Everton,6.9730769230769,26,3,0,3,0,0.22328213,769,895,85.921787709497,523,246,67,1,5,62.5,30,33,0,1,1,0,0.0,21,6,41,58.571428571429,88,62.41134751773,2153,14.285714285714,0,0,0,0,0,0,53,50.47619047619,174,0,0,3,147,1,52,27,1263,6,14,2,0,10,0,6,0,0,7,0,0,0,0,0,0,24,0.0,1,8,1,105,30,20,66.666666666667,0,559,336,2,1.945,76,22,27,0.0
Michael Keane,110846,Premier League 24/25,Premier League,Everton,6.9384615384615,13,3,0,1,0,0.03709851,312,372,83.870967741935,237,75,23,2,0,0.0,12,16,5,0,0,0,0.0,10,4,12,40.0,26,56.521739130435,1046,30.0,0,0,0,0,0,0,44,59.459459459459,65,0,2,2,70,1,35,26,518,0,9,1,0,7,0,2,0,0,3,0,0,0,0,0,0,11,0.0,2,1,1,74,20,9,75.0,0,260,113,0,0.618,26,0,14,0.0
Michael Keane,110846,Premier League 23/24,Premier League,Everton,6.5714285714286,7,1,0,1,0,0.05830126,171,220,77.727272727273,119,52,21,0,2,66.666666666667,7,5,2,0,0,0,0.0,6,4,9,39.130434782609,16,59.259259259259,438,16.666666666667,0,0,0,1,0,0,17,44.736842105263,18,1,0,3,56,2,23,7,277,0,5,1,0,6,0,1,0,0,1,0,0,0,0,0,0,4,0.0,0,3,0,38,13,3,42.857142857143,0,132,88,1,0.6879,26,4,9,0.0
Séamus Coleman,76632,Premier League 25/26,Premier League,Everton,6.7,1,0,0,0,0,0.00033369,4,4,100.0,2,2,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,50.0,1,100.0,12,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0.0,0,2,2,0,0.0,1,0,3,0.0
Séamus Coleman,76632,Premier League 24/25,Premier League,Everton,6.68,5,0,0,1,0,0.03043099,57,74,77.027027027027,22,35,15,0,4,80.0,3,1,1,0,0,0,0.0,1,1,8,72.727272727273,2,66.666666666667,224,0.0,0,0,0,0,0,0,8,50.0,7,0,0,1,28,0,12,5,127,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,5,4,16,4,2,66.666666666667,0,25,53,0,0.5696,7,0,5,0.0
