İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Alex Telles,312110,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.5111111111111,9,2,0,0,0,0.93574419,195,232,84.051724137931,110,85,33,7,2,66.666666666667,10,4,1,0,0,10,23.809523809524,3,2,18,45.0,4,50.0,663,66.666666666667,2,2,0,1,1,0,10,47.619047619048,15,0,0,2,83,1,23,12,391,6,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0.0,7,3,42,21,17,7,70.0,0,124,108,0,1.6328,21,1,9,0.0
Alex Telles,312110,Brasileiro Serie A 2025,Brasileirão Betano,Botafogo,7.0962962962963,27,5,9,0,4,2.90437635,662,742,89.21832884097,311,351,188,35,5,62.5,20,17,3,0,0,34,26.5625,26,8,35,47.945205479452,12,54.545454545455,1699,19.230769230769,4,4,0,0,6,0,28,50.909090909091,40,0,0,9,216,3,58,28,1195,10,21,1,0,7,1,6,0,0,4,0,0,0,0,0,0,22,0.0,35,8,128,55,15,15,75.0,0,339,403,2,3.8916,67,5,27,0.0
Alex Telles,312110,Brasileirão Betano 2024,Brasileirão Betano,Botafogo,6.99,10,0,2,1,1,1.21928838,190,225,84.444444444444,72,136,69,13,5,50.0,10,12,1,0,0,18,32.727272727273,6,2,18,39.130434782609,11,55.0,652,0.0,0,0,0,0,3,0,6,31.578947368421,5,0,0,6,99,2,10,5,407,3,10,0,0,8,0,1,0,0,2,0,0,0,0,0,0,8,0.0,13,10,55,19,1,7,70.0,0,83,197,0,0.9889,35,0,11,0.0
Vitinho,914477,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.6555555555556,9,0,1,0,0,0.26221289,196,238,82.352941176471,105,91,32,5,1,12.5,26,11,1,0,0,2,15.384615384615,3,0,39,61.904761904762,6,60.0,757,0.0,0,0,0,0,0,0,10,40.0,25,0,1,2,91,1,16,8,440,12,11,1,0,5,0,1,0,0,1,0,0,0,0,0,0,8,0.0,5,8,13,25,18,17,65.384615384615,0,120,118,1,0.3528,20,8,9,0.0
Vitinho,914477,Brasileiro Serie A 2025,Brasileirão Betano,Botafogo,6.9611111111111,36,1,3,4,2,4.16263604,876,1041,84.149855907781,420,456,251,35,30,58.823529411765,69,26,3,0,0,26,21.848739495798,18,6,116,56.038647342995,17,39.53488372093,2840,5.5555555555556,0,0,0,1,0,0,33,50.0,77,1,0,15,350,4,46,26,1802,17,29,0,0,28,4,3,0,0,11,0,0,0,0,0,0,34,0.0,35,51,119,66,31,40,57.971014492754,0,466,575,4,1.9907,99,7,36,0.0
Vitinho,914477,Brasileirão Betano 2024,Brasileirão Betano,Botafogo,6.7545454545455,11,0,0,3,0,0.8256681,235,288,81.597222222222,89,152,90,2,8,66.666666666667,19,1,0,0,0,6,18.75,6,1,34,49.275362318841,10,62.5,777,0.0,0,0,0,0,0,0,8,36.363636363636,11,0,0,8,109,2,18,6,477,7,7,1,0,16,1,2,0,0,2,0,0,0,0,0,0,11,0.0,2,12,32,22,3,8,42.105263157895,0,109,211,0,1.2908,31,0,11,0.0
Nahuel Ferraresi,881215,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.7285714285714,7,0,0,1,0,0.06174534,147,163,90.184049079755,96,51,22,1,0,0.0,10,5,1,0,0,0,0.0,2,0,11,57.894736842105,7,77.777777777778,317,0.0,0,0,0,0,0,0,9,60.0,21,0,0,0,17,0,11,6,216,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1,0,0,15,6,7,70.0,0,102,61,0,0.1488,15,1,7,0.0
Bastos,215956,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.225,4,0,0,0,0,0.01172603,172,188,91.489361702128,134,38,8,1,0,0.0,5,3,1,0,0,0,0.0,0,0,6,35.294117647059,2,40.0,341,0.0,0,0,0,0,0,0,10,43.478260869565,9,0,0,2,20,0,13,5,222,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1,1,0,23,11,2,40.0,0,140,48,0,0.0,12,4,4,0.0
Bastos,215956,Brasileirão Betano 2024,Brasileirão Betano,Botafogo,7.04375,32,3,0,4,0,0.3892708,1523,1673,91.034070531978,979,545,152,6,2,40.0,32,31,6,0,0,1,25.0,20,4,40,43.478260869565,58,69.047619047619,2631,15.0,0,0,0,1,0,0,80,50.955414012739,108,0,1,4,175,2,67,35,1960,7,35,1,0,11,2,5,0,0,14,0,0,0,0,0,0,31,0.0,6,5,4,157,21,26,81.25,0,1046,631,2,1.6921,117,0,32,0.0
Alexander Barboza,801044,Brasileiro Serie A 2026,Brasileirão Betano,Botafogo,6.7428571428571,7,1,1,0,2,0.30093352,298,380,78.421052631579,192,106,31,4,1,20.0,17,3,3,1,1,1,33.333333333333,5,3,19,45.238095238095,14,73.684210526316,594,20.0,0,0,0,0,0,0,26,35.135135135135,38,0,1,1,94,1,49,23,472,1,12,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7,0.0,4,5,3,74,14,13,76.470588235294,0,217,163,1,0.2484,27,4,7,0.0
