İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Mustafa Hekimoğlu,1524303,Super Lig 24/25,Trendyol Süper Lig,Beşiktaş JK,6.655,20,2,2,5,1,0.91557583,120,159,75.471698113208,38,82,49,4,6,25.0,17,4,2,0,0,0,0.0,18,7,34,36.559139784946,16,48.484848484848,747,11.111111111111,0,0,1,0,0,0,3,50.0,4,0,0,11,112,6,3,1,341,16,27,0,0,6,3,3,0,0,0,0,0,0,0,0,0,6,0.0,4,24,2,6,13,10,58.823529411765,0,46,115,0,2.2136,27,0,20,0.0
Mustafa Hekimoğlu,1524303,Super Lig 23/24,Trendyol Süper Lig,Beşiktaş JK,6.66,5,0,2,0,0,0.092992,13,22,59.090909090909,8,6,2,2,0,0.0,5,1,0,0,0,1,20.0,1,0,5,29.411764705882,5,50.0,146,0.0,0,0,0,0,0,0,1,100.0,2,0,0,1,27,0,0,0,59,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,5,5,1,2,3,60.0,0,9,18,0,0.0286,3,0,6,0.0
Mustafa Hekimoğlu,1524303,UEFA Europa League 24/25,UEFA Europa League,Beşiktaş JK,6.46,5,0,0,1,0,0.01001431,10,13,76.923076923077,3,7,4,1,1,50.0,1,1,2,0,0,0,0.0,3,1,2,25.0,2,22.222222222222,93,0.0,0,0,0,0,0,0,0,0.0,0,0,0,2,10,1,0,0,30,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,2,0,1,1,1,100.0,0,4,9,0,0.7961,3,0,5,0.0
Jota Silva,1011895,Super Lig 25/26,Trendyol Süper Lig,Beşiktaş JK,6.7363636363636,11,2,1,2,0,0.85012704,77,110,70.0,29,48,36,9,3,33.333333333333,7,3,1,0,0,4,57.142857142857,17,6,18,42.857142857143,11,42.307692307692,353,11.764705882353,0,0,0,0,0,0,2,66.666666666667,5,0,0,6,61,3,3,2,204,9,8,1,0,4,3,4,0,0,0,0,0,0,0,0,0,3,0.0,9,9,7,3,5,1,14.285714285714,0,37,73,0,1.6253,17,0,13,0.0
Orkun Kökçü,907461,Super Lig 25/26,Trendyol Süper Lig,Beşiktaş JK,7.525,24,6,12,1,6,6.8256907,1039,1215,85.514403292181,305,734,476,76,15,55.555555555556,28,8,5,2,2,38,32.758620689655,73,27,82,55.405405405405,8,33.333333333333,2040,8.2191780821918,1,1,1,0,13,1,58,61.052631578947,17,0,0,24,330,20,112,64,1660,39,20,4,0,10,0,28,2,0,5,0,0,0,0,0,0,24,7.6923076923077,74,27,116,95,22,15,53.571428571429,0,325,890,9,5.247,98,3,24,0.0
Wilfred Ndidi,787885,Super Lig 25/26,Trendyol Süper Lig,Beşiktaş JK,6.8772727272727,22,2,0,1,0,1.08488534,885,1044,84.770114942529,489,396,141,12,8,57.142857142857,57,37,4,0,0,0,0.0,26,7,86,52.121212121212,41,62.121212121212,1844,7.6923076923077,0,0,0,0,0,0,37,41.573033707865,59,1,0,13,204,7,56,29,1364,21,39,0,0,23,1,7,0,0,5,0,0,0,0,0,0,21,0.0,12,14,3,89,22,35,61.40350877193,0,541,503,1,2.1194,108,9,22,0.0
Junior Olaitan,1124357,Super Lig 25/26,Trendyol Süper Lig,Beşiktaş JK,6.876,25,4,6,8,0,2.81653498,454,584,77.739726027397,137,317,194,27,32,51.612903225806,18,12,2,0,0,12,23.529411764706,59,21,79,47.02380952381,16,34.042553191489,1624,6.7796610169492,0,0,0,0,9,0,33,60.0,9,0,0,25,311,15,54,23,1002,29,33,0,0,7,5,15,0,0,2,0,0,0,0,0,0,18,0.0,27,62,51,55,15,8,44.444444444444,0,152,432,2,5.2531,101,0,25,0.0
Kristjan Asllani,996820,Super Lig 25/26,Trendyol Süper Lig,Beşiktaş JK,6.4125,8,0,0,0,1,0.24112872,197,232,84.913793103448,105,92,46,6,1,33.333333333333,8,6,0,1,1,0,0.0,12,0,12,54.545454545455,1,33.333333333333,525,0.0,0,0,0,0,0,0,8,50.0,4,0,0,0,53,0,22,13,304,4,6,0,0,2,0,6,0,0,0,0,0,0,0,0,0,7,0.0,6,3,8,16,3,3,37.5,0,113,119,0,0.5785,22,1,8,0.0
Milot Rashica,800411,Super Lig 25/26,Trendyol Süper Lig,Beşiktaş JK,6.8,23,1,8,2,3,2.32105636,177,226,78.318584070796,45,132,89,19,10,34.48275862069,17,3,1,0,0,10,33.333333333333,20,4,45,48.913043478261,5,33.333333333333,914,5.0,0,0,0,0,0,0,9,47.368421052632,12,0,1,7,116,14,16,7,413,18,13,0,0,8,4,9,0,0,3,0,0,0,0,0,0,7,0.0,19,29,30,19,11,10,58.823529411765,0,53,173,0,1.7538,46,3,23,0.0
Milot Rashica,800411,Super Lig 24/25,Trendyol Süper Lig,Beşiktaş JK,7.325,28,3,13,6,5,6.63501615,574,743,77.254374158816,126,489,298,58,15,41.666666666667,50,12,2,0,0,41,26.282051282051,31,12,92,57.142857142857,8,28.571428571429,2051,9.6774193548387,0,0,1,0,0,0,32,55.172413793103,20,0,1,7,365,20,57,25,1226,28,30,2,0,14,10,7,0,0,2,0,0,0,0,0,0,24,0.0,58,36,156,58,22,25,50.0,0,157,742,4,3.8519,112,0,28,0.0
Milot Rashica,800411,Super Lig 23/24,Trendyol Süper Lig,Beşiktaş JK,7.0310344827586,29,5,7,2,4,4.63531872,450,615,73.170731707317,112,372,208,43,21,42.0,25,6,2,0,0,34,24.285714285714,56,20,77,45.294117647059,8,36.363636363636,2037,8.9285714285714,1,0,0,0,1,0,32,49.230769230769,8,0,0,30,392,17,55,21,1093,31,23,1,0,13,3,19,0,0,2,0,0,0,0,0,0,25,0.0,43,50,140,65,31,15,60.0,0,140,615,0,4.3882,112,0,29,0.0
Milot Rashica,800411,UEFA Europa League 24/25,UEFA Europa League,Beşiktaş JK,6.85,6,2,2,1,0,0.7510865,91,118,77.118644067797,33,62,33,8,3,33.333333333333,9,3,2,0,0,4,18.181818181818,5,3,18,40.0,0,0.0,371,40.0,0,0,0,0,0,0,3,33.333333333333,5,0,0,6,72,2,10,2,205,6,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0.0,8,9,22,9,11,7,77.777777777778,0,41,99,1,0.5743,17,0,6,0.0
Václav Černý,280631,Super Lig 25/26,Trendyol Süper Lig,Beşiktaş JK,6.7916666666667,24,4,7,7,8,3.7644634,561,679,82.621502209131,168,393,251,54,24,46.153846153846,15,10,1,0,0,20,27.397260273973,55,22,43,36.440677966102,1,6.6666666666667,1813,7.2727272727273,0,0,0,0,1,0,22,61.111111111111,9,0,0,16,268,6,30,17,1017,4,15,1,0,17,1,19,0,0,1,0,0,0,0,0,0,24,0.0,54,52,73,36,22,12,80.0,0,193,486,1,6.6004,75,1,24,0.0
Salih Uçan,135695,Super Lig 25/26,Trendyol Süper Lig,Beşiktaş JK,6.6733333333333,15,0,0,1,0,0.14389611,181,220,82.272727272727,83,98,50,3,5,55.555555555556,18,8,3,0,0,1,20.0,5,1,29,53.703703703704,7,43.75,469,0.0,0,0,0,0,0,0,7,43.75,14,0,0,5,63,4,20,8,329,6,13,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0.0,3,9,5,16,7,12,66.666666666667,0,92,128,0,0.4938,30,4,16,0.0
Salih Uçan,135695,Super Lig 24/25,Trendyol Süper Lig,Beşiktaş JK,6.85625,16,0,3,1,0,1.58241416,243,297,81.818181818182,91,152,77,7,6,46.153846153846,18,5,1,0,0,0,0.0,10,3,34,45.945945945946,10,45.454545454545,531,0.0,0,0,1,0,1,0,18,52.941176470588,9,0,0,6,82,1,37,21,411,10,17,1,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0.0,7,13,9,34,7,10,55.555555555556,0,101,205,1,0.9253,39,0,17,0.0
Salih Uçan,135695,Super Lig 23/24,Trendyol Süper Lig,Beşiktaş JK,7.1130434782609,23,1,4,1,3,4.10826793,687,846,81.205673758865,256,438,218,20,22,66.666666666667,41,13,6,0,0,7,29.166666666667,20,4,89,50.0,18,58.064516129032,1579,5.0,0,0,1,0,1,0,58,61.702127659574,15,0,0,17,237,15,120,71,1132,26,44,0,0,21,2,9,0,0,1,0,0,0,0,0,0,18,0.0,20,33,24,94,22,28,68.292682926829,0,281,589,1,1.52,111,0,23,0.0
Salih Uçan,135695,UEFA Europa League 24/25,UEFA Europa League,Beşiktaş JK,6.8,6,0,0,0,0,0.2768324,76,99,76.767676767677,29,48,26,1,2,100.0,4,1,1,0,0,1,50.0,5,4,7,63.636363636364,0,0.0,135,0.0,0,0,0,0,1,0,4,44.444444444444,3,0,0,2,30,2,15,6,130,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,2,9,4,3,75.0,0,34,67,0,0.1909,15,0,7,0.0
Kartal Kayra Yılmaz,966811,Super Lig 25/26,Trendyol Süper Lig,Beşiktaş JK,6.8,12,0,1,0,1,0.58727052,344,390,88.205128205128,140,204,95,5,4,50.0,11,4,2,0,0,3,20.0,6,0,22,53.658536585366,6,54.545454545455,468,0.0,0,0,0,0,0,0,12,42.857142857143,7,0,1,0,68,3,19,10,468,7,10,0,0,6,0,2,0,0,0,0,0,0,0,0,0,4,0.0,5,8,15,28,5,6,54.545454545455,0,151,239,0,0.194,31,0,12,0.0
Devrim Şahin,2273226,Super Lig 25/26,Trendyol Süper Lig,Beşiktaş JK,6.5333333333333,3,0,0,0,0,0.03309635,19,34,55.882352941176,6,13,8,1,6,85.714285714286,2,1,0,0,0,1,14.285714285714,4,1,9,42.857142857143,3,50.0,164,0.0,0,0,0,0,0,0,0,0.0,0,0,0,3,28,0,0,0,75,1,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0.0,1,7,7,3,0,1,50.0,0,10,24,0,0.174,5,0,4,0.0
